Date,Zonguldak_Temp2m,Zonguldak_Basinc,Zonguldak_Kar,Zonguldak_Yagmur,Istanbul_Temp2m,Istanbul_Basinc,Istanbul_Kar,Istanbul_Yagmur,Moskova_Temp2m,Moskova_Basinc,Moskova_Ruzgar,Sibirya_Bati_Temp2m,Sibirya_Bati_Basinc,Sibirya_Bati_Ruzgar,Sibirya_Derin_Temp2m,Sibirya_Derin_Basinc,Sibirya_Derin_Ruzgar,Iskandinavya_Temp2m,Iskandinavya_Basinc,Iskandinavya_Ruzgar,Izlanda_Temp2m,Izlanda_Basinc,Izlanda_Ruzgar,Azor_Temp2m,Azor_Basinc,Azor_Ruzgar,Gronland_Temp2m,Gronland_Basinc,Gronland_Ruzgar,Ingiltere_Temp2m,Ingiltere_Basinc,Ingiltere_Ruzgar,Italya_Temp2m,Italya_Basinc,Italya_Ruzgar,Balkanlar_Temp2m,Balkanlar_Basinc,Balkanlar_Ruzgar,Kutup_Merkez_Basinc,Aleut_YB_Temp2m,Aleut_YB_Basinc,Aleut_YB_Ruzgar
2019-01-22,9.5374155,1010.88745,0.0,0.0,8.322665,1009.22925,0.0,6.3999996,-15.700917,1022.4834,12.812703,-19.050167,1013.0166,7.7733006,-8.771999,1026.3251,14.627069,-9.1695,1007.575,8.416189,-3.9394166,990.23334,7.892171,10.188751,1035.0541,15.496722,-30.020166,1003.42487,43.645084,2.9536664,1001.87915,12.544283,4.82375,997.2166,8.645487,2.0361664,1004.7249,8.000092,998.49585,3.4249992,974.2251,39.46786
2019-01-23,10.75825,1003.61676,0.0,0.70000005,10.718501,1000.68335,0.0,0.70000005,-14.136336,1017.88324,10.931074,-21.135582,1023.16656,10.756635,-11.144917,1028.5668,8.92838,-8.034083,1014.30817,8.604419,-4.695667,1000.79584,9.780786,10.895,1029.9335,13.904135,-29.222252,1012.5208,35.67385,-0.20675005,1002.45844,11.236792,5.6341667,990.4458,20.527815,-0.61383337,1002.29584,27.963589,994.58746,2.9854164,981.0542,25.80104
2019-01-24,10.574916,1007.62085,0.0,0.4,10.84975,1005.3376,0.0,0.2,-12.988418,1026.4333,11.592549,-17.837666,1017.67505,7.918684,-12.386584,1026.7081,10.993629,-6.5903335,1012.57495,9.452811,-2.2560835,996.92084,16.219013,11.855416,1022.92914,20.343666,-33.630585,1018.44165,22.773922,0.6161666,1011.4917,7.1858716,6.1591663,997.6916,32.025833,-1.943,1008.5916,22.88691,988.1626,2.3083334,978.2751,48.356556
2019-01-25,10.601999,1003.69995,0.0,2.5,11.401834,1001.4041,0.0,2.0,-11.675916,1018.67914,23.935179,-18.829336,1018.6917,9.38424,-16.040749,1024.6708,13.080744,-9.70075,1007.8542,5.0901446,-2.629,1004.9041,9.685082,11.705415,1021.40424,17.524065,-35.91184,1025.8917,15.8055935,6.2057495,1013.72504,11.9487915,5.5862503,1007.32495,24.471401,-1.0554999,1006.4458,16.922401,982.97925,3.3458335,986.8667,43.298935
2019-01-26,7.4874167,1007.13745,0.0,0.70000005,6.5726666,1007.66254,0.0,2.5,-7.9946666,1006.85004,19.045317,-24.258501,1035.7958,7.691447,-19.882414,1011.7834,13.518515,-9.65075,1004.0166,8.918493,-7.3415008,1016.53754,8.565058,10.953334,1028.1251,9.322016,-29.501413,1018.7251,31.504143,7.7119994,1002.31665,22.403864,6.927916,1006.12085,13.927812,-1.1805,1008.804,6.8429894,991.41254,4.1104164,980.05835,53.123703
2019-01-27,7.672833,1010.5542,0.0,0.0,7.095583,1009.675,0.0,0.0,-9.140499,1012.5876,11.499914,-16.350168,1030.1958,10.493207,-25.40325,1026.525,13.5432005,-8.040335,997.82904,7.4890494,-5.5831676,1006.0876,18.858053,10.580417,1032.8168,9.737779,-31.153498,1005.38324,24.006868,5.078666,991.26666,27.339819,8.307084,996.9541,12.518786,-1.2867503,1006.05835,7.528018,990.75006,2.8187501,1011.4334,20.499107
2019-01-28,10.329082,1011.69995,0.0,0.0,10.862251,1009.6416,0.0,0.0,-4.0134177,1014.05414,18.071123,-10.7960005,1024.2875,5.5807347,-18.513668,1023.40826,17.349377,-10.5215845,997.74585,6.5846643,-5.408167,997.6541,9.034804,9.75125,1031.9042,4.642706,-32.03683,1008.90845,20.396933,1.7640835,1005.39575,15.795018,4.846667,1002.7583,12.202212,-0.39508334,1005.8542,4.500626,995.52094,3.16875,1010.81256,34.985718
2019-01-29,11.651999,1008.0041,0.0,0.0,11.4122505,1005.81244,0.0,0.1,-2.6842492,1015.02094,17.191452,-17.593918,1029.1666,9.50471,-15.999084,1016.29596,13.721257,-16.313251,1005.33325,7.7604218,-9.1935835,999.6125,9.2724695,10.422084,1030.0499,6.451533,-37.761837,1014.2834,19.065128,1.5036665,999.7166,9.485335,3.58625,1000.3084,9.692729,5.1090837,1003.29584,9.640502,999.9375,3.310417,997.49164,35.672836
2019-01-30,11.212415,1007.0376,0.0,0.3,10.339334,1005.73334,0.0,10.7,-0.0009166549,1014.98334,16.990425,-21.723085,1033.725,7.4964943,-31.27408,1022.59174,15.333146,-15.063251,1012.8875,8.580226,-9.843584,1003.7126,11.097472,12.172084,1024.3959,15.589495,-39.359756,1016.4458,15.009578,-0.12966667,995.48755,9.6444025,5.2362494,1003.91254,10.843927,2.7736664,1003.55817,6.5557947,1001.925,3.7416668,1006.8499,12.153783
2019-01-31,7.4811654,1013.446,0.0,8.1,8.326833,1014.00415,0.0,3.9999998,-2.3363333,1018.30005,11.405505,-22.810585,1030.7042,7.8491826,-38.924084,1035.15,8.329076,-8.35075,1015.79584,11.005716,-10.654001,1009.03326,7.001515,12.149166,1018.1667,22.129747,-42.85767,1020.33325,18.56647,-0.6338333,991.2917,14.581368,12.588332,1002.9793,20.073948,3.17575,1012.2083,11.409075,1005.46246,4.2979174,1002.4458,45.108444
2019-02-01,8.474916,1020.1541,0.0,0.0,9.681001,1019.14996,0.0,0.0,-4.50925,1021.0,9.000517,-26.864752,1034.5625,8.67399,-36.7595,1038.6499,5.9523563,-10.921584,1015.72504,13.300371,-11.008167,1016.5334,8.115122,9.2325,1024.3333,5.657978,-41.661835,1019.8459,22.780863,1.5453335,987.5335,21.211037,11.663333,999.56256,17.741026,3.2799168,1014.41254,6.8222775,1001.50415,4.94375,999.0168,52.93454
2019-02-02,10.610333,1020.2708,0.0,0.0,10.035167,1019.34576,0.0,0.0,-1.8967501,1020.76666,13.715366,-29.831419,1041.6708,8.736212,-42.19908,1038.2999,7.5926814,-12.667417,1014.85425,13.799782,-11.337334,1012.47504,14.281678,12.122083,1024.8291,13.075941,-38.786835,1012.7209,18.967688,1.6453333,1006.3625,18.300762,8.819585,1003.85004,11.560004,4.354916,1013.87494,6.968559,999.3042,4.0416665,1005.1958,30.82084
2019-02-03,11.360333,1020.97906,0.0,0.0,11.303917,1020.4001,0.0,0.0,1.272,1019.7542,15.584751,-31.837667,1048.1625,12.018392,-40.961582,1038.9873,4.6951785,-14.902835,1015.4333,6.489111,-4.0498333,1004.1667,17.49998,12.409584,1022.925,16.608517,-41.666,1012.71246,27.57354,0.96616656,1022.69995,11.5426655,9.117499,1015.4292,21.312307,6.571584,1020.0916,7.6072044,998.88745,3.9416666,1004.61664,26.706903
2019-02-04,10.566583,1019.64996,0.0,0.0,8.5164175,1019.87933,0.0,0.0,-0.9800833,1026.1041,16.386057,-28.410583,1049.1334,6.316261,-39.43658,1047.7833,7.3471117,-13.102834,1015.90826,7.9295425,-3.9123337,1008.60406,12.324,12.85958,1021.3125,18.803349,-37.282673,1019.4124,23.912971,6.724501,1018.39594,20.823294,8.907083,1017.24585,24.984392,5.3632503,1026.5166,18.573034,993.9333,3.8958337,988.82074,64.186134
2019-02-05,8.710334,1015.9001,0.0,3.2,8.195583,1016.51666,0.0,3.6,-2.6675835,1023.1042,12.537962,-26.110582,1043.2793,4.6045113,-36.607418,1048.5834,6.015802,-11.367416,1014.8499,12.71674,2.5585,999.5501,34.33672,10.72625,1026.471,9.623217,-38.528503,1021.3167,25.552748,6.570333,1023.00836,13.931937,8.875832,1016.8957,25.191975,3.7424166,1023.7541,11.73909,995.49994,3.8979158,996.23737,47.990368
2019-02-06,6.2895007,1017.03754,0.0,6.1,6.6768336,1018.14166,0.0,8.3,-3.305083,1019.1751,12.680576,-26.5085,1036.9624,9.151845,-29.461584,1048.8292,3.615686,-6.902834,1004.02075,11.374811,1.8147502,995.55414,23.63745,10.415833,1030.3165,8.018497,-32.545166,1018.54584,29.566458,9.19325,1016.0334,13.621829,7.46125,1018.9126,9.871282,2.307,1025.8335,12.872206,995.1375,3.8333333,997.1958,34.69996
2019-02-07,6.0394998,1017.31683,0.0,4.9,6.6705837,1017.96655,0.0,2.8999999,-2.7404997,1021.5041,16.875185,-19.416834,1022.07086,5.9549513,-29.759499,1050.8959,5.2628255,-5.965334,994.21674,8.514569,-4.6665006,1001.24994,10.434004,10.628333,1027.2501,13.571411,-36.636837,1014.78754,19.481628,7.309915,1006.01245,29.122671,8.288333,1018.24164,7.300188,0.9153333,1023.26666,3.3981545,991.4917,3.0208337,1007.15424,34.10211
2019-02-08,5.4207497,1020.3958,0.0,4.1,5.56225,1021.26245,0.0,0.5,-2.9029999,1020.03754,19.81831,-19.8585,1021.19995,5.3150992,-30.574083,1049.8124,9.765399,-1.5549165,987.5791,12.331567,-5.3602505,998.51666,12.866734,12.201249,1018.72076,20.283945,-38.932667,1013.02905,16.416384,8.962,999.2417,32.062675,8.257083,1021.79584,8.735726,1.421583,1022.58344,6.7718277,996.5833,3.6791668,1022.2334,31.772501
2019-02-09,5.3436675,1022.6333,0.0,0.0,4.520583,1022.65826,0.0,0.0,-4.417583,1017.24585,20.062368,-9.8585005,1015.02515,7.2573843,-26.561583,1041.6626,17.389954,-0.85283333,983.50006,7.5412617,-3.1831667,1000.22504,14.344055,11.609585,1012.80835,25.462227,-38.941006,1013.97906,19.988306,7.9349155,1000.14166,30.08506,11.102916,1020.09174,15.449129,1.11325,1020.74164,6.855006,1007.90405,3.3874998,1013.86255,48.36214
2019-02-10,6.681166,1016.9917,0.0,0.0,7.4810004,1016.1626,0.0,0.0,-2.5155,1015.1084,20.286009,-5.7335,1018.98755,11.275106,-22.328253,1034.6124,18.064823,-4.83825,1000.2126,12.036227,-6.254001,1008.6584,11.56777,12.438748,1017.97504,20.962072,-34.695164,1010.9626,22.006128,5.4557495,997.5916,17.633646,10.775834,1011.37085,16.59516,3.5903332,1010.12915,5.5726395,1001.8166,2.9645832,1023.625,48.693264
2019-02-11,10.870749,1012.5,0.0,0.0,10.806001,1011.6541,0.0,8.8,-0.2571666,1011.00006,25.429264,-6.8522496,1021.67084,11.620036,-22.869919,1031.9834,10.570997,-4.4736657,1012.8918,14.9504795,0.31683335,1002.07916,19.968035,12.117917,1017.26666,20.722288,-36.676426,1007.24994,17.965622,4.2994995,1022.97925,10.003872,8.034165,1022.77075,17.175346,3.7799168,1009.46246,7.568374,1006.0584,4.3083334,1015.50415,55.64964
2019-02-12,6.391583,1021.0791,0.0,1.2000002,5.841417,1021.1624,0.0,17.700003,-0.8259166,1008.94165,15.783129,-5.0084996,1021.39166,14.662431,-19.678251,1031.0751,10.4926195,0.568,1008.575,17.489262,2.6314168,987.23755,18.531809,11.561666,1017.0,16.506784,-41.59725,1001.26666,20.176558,5.982834,1032.9958,12.057289,6.794584,1031.4292,16.385374,1.7111665,1027.9333,8.691077,1006.65405,1.9625002,1026.3541,33.34746
2019-02-13,5.1415834,1022.2043,0.0,7.4999995,5.4435,1024.025,0.0,0.4,-4.8196664,1021.85004,14.302152,-4.7835007,1014.2917,14.008365,-15.317834,1030.8625,11.703387,2.1096666,1015.0,15.381274,-0.5998333,987.86664,4.464746,11.028333,1004.3542,36.59795,-41.991,998.5166,14.309381,7.191166,1033.1084,12.909583,8.777916,1031.275,15.228742,1.5153333,1028.7709,7.5091395,1007.50433,2.7124996,1025.3666,35.147213
2019-02-14,4.629083,1021.3582,0.0,0.1,5.3768334,1021.9375,0.0,2.8999994,0.1636667,1015.21674,29.923897,-9.062666,1009.604,8.70441,-9.372001,1024.3916,15.689123,3.703416,1014.67914,14.637634,-0.9623335,997.8167,8.569925,7.113752,1013.0249,17.989958,-43.51808,1007.2,15.299297,4.737,1031.9374,9.273891,9.550834,1027.7291,18.242603,2.929917,1030.3041,14.969344,1017.87915,4.1187496,1010.60834,37.86562
2019-02-15,4.3436666,1026.6208,0.0,0.2,5.5705833,1027.1125,0.0,0.0,0.50741667,1011.9876,21.584236,-14.916836,1002.89996,5.87494,-7.1595006,1015.0374,15.978826,1.1575835,1006.9126,16.156977,-1.6852499,1000.96674,6.948484,9.65125,1024.7792,15.529214,-41.672253,1010.95844,11.970867,5.8244996,1026.8042,11.251294,7.6737494,1029.5084,10.253065,2.6090834,1030.8168,8.489846,1014.20825,3.508333,1002.8125,49.124264
2019-02-16,3.868667,1027.0499,0.0,0.0,5.347667,1026.9333,0.0,0.0,0.79075,1000.1125,32.611576,-15.418918,996.22076,8.069191,-7.326166,1009.9749,13.505716,-1.8132502,1017.31256,10.642955,-4.5873322,1004.36255,13.264687,11.203335,1023.15015,21.023153,-46.357666,1015.5374,16.73018,8.770333,1022.53326,13.568495,7.561249,1028.7584,6.190722,4.0278335,1026.775,9.317841,1018.11237,2.8666666,1008.3416,26.686684
2019-02-17,4.631167,1023.9792,0.0,0.0,6.12475,1024.4707,0.0,0.0,-4.1759167,1015.10004,28.025064,-8.310582,989.07916,7.103639,-3.4740837,1000.9541,11.700855,1.8429998,1005.7834,18.782509,-0.6039999,993.6209,12.48174,9.678332,1030.5249,11.185568,-39.184753,1016.25006,24.160679,9.445333,1015.9709,16.591415,7.734167,1026.0792,7.1592574,4.107,1024.7001,8.478015,1018.8042,2.8833334,998.95825,45.25077
2019-02-18,5.0895,1024.3334,0.0,0.0,7.2497506,1023.4626,0.0,0.0,-5.755083,1016.7874,22.01097,-13.1814165,1004.05835,14.525536,-3.744917,1006.95,10.589792,1.2659167,993.4167,15.089812,-2.7331667,1001.25836,12.58557,10.884583,1024.6418,21.267208,-34.868088,1012.0415,30.087837,7.7682495,1015.1667,14.573287,7.8758335,1023.9375,6.3036513,5.43825,1022.64996,6.0237794,1022.5874,2.9375,1015.4749,37.556015
2019-02-19,7.249916,1019.54584,0.0,0.0,6.2414165,1019.8001,0.0,0.0,-0.013416772,1000.7334,26.469664,-20.500168,1009.4917,7.0935783,-3.1886663,1013.8791,13.841677,-3.6111667,1009.83325,14.373241,0.7001667,998.75415,25.18199,13.107501,1010.27924,28.001093,-31.805586,1005.97095,29.179209,6.6640835,1018.47504,16.17864,9.0112505,1024.4584,7.800044,5.3986664,1018.0418,10.874707,1025.8083,3.2666664,1004.69995,53.657417
2019-02-20,6.993666,1021.75006,0.0,1.1,7.506,1022.22076,0.0,0.70000005,-2.353,997.7207,27.728565,-10.5564165,1002.6333,11.08192,-1.522,1015.02094,12.273417,-7.01325,1025.004,11.587662,4.2522492,985.55,21.933336,11.303333,998.0457,26.788628,-25.874334,999.65826,39.152813,8.614083,1019.87506,19.22547,8.327916,1026.9084,8.483777,6.4319997,1023.5625,9.288296,1013.0999,2.3062499,1013.7459,46.471317
2019-02-21,6.2082496,1018.675,0.0,0.0,5.6372504,1018.68335,0.0,0.0,-9.17175,1015.5876,32.65814,-7.7376657,1010.16254,6.651859,-5.7657504,1025.0458,12.7482395,-3.4424164,1034.3708,15.913982,5.793917,988.0291,27.97845,8.759584,995.10406,30.462124,-21.015997,986.9666,47.39805,9.064083,1026.1958,13.77035,10.057083,1023.60004,11.249361,2.0944998,1018.9041,13.513543,1005.36255,3.2333336,1018.5999,50.404213
2019-02-22,4.2770004,1021.6167,0.0,9.000001,3.52475,1023.0,2.45,11.200002,-8.832166,1030.8167,18.915691,-10.291834,1014.45,8.51189,-7.701166,1025.3958,12.571041,0.99300003,1029.4999,13.176359,5.5064163,991.74176,23.82925,7.7991676,1004.67084,25.73603,-22.78475,992.26245,42.275715,7.320334,1034.5333,7.04222,6.6070824,1023.6792,24.11043,-3.1888335,1034.725,21.37853,1003.74585,4.2604165,1006.21674,48.43533
2019-02-23,4.202,1028.5332,0.0,6.7999997,2.3164165,1030.9583,2.5900004,3.4000006,-2.84675,1022.33746,16.230253,-11.200166,1009.05005,12.512493,-5.0095,1015.20404,15.121676,3.1554997,1023.2085,19.234283,4.4918327,986.6624,15.578824,10.90125,1004.6667,38.73744,-23.724333,993.5081,31.919577,8.176582,1033.8793,9.391198,6.1904163,1027.4874,23.13455,-1.9888338,1038.1583,8.9516325,1011.6042,3.6604166,997.8958,51.764526
2019-02-24,4.731167,1028.45,0.0,0.0,5.089333,1028.3793,0.0,0.8000001,0.90116674,1007.58746,23.322535,-6.8251667,1003.7458,13.841334,-6.272,1010.7874,16.953793,2.9284165,1024.7999,18.119244,3.0314167,1008.63324,18.224537,9.928334,1008.63336,22.997255,-25.218084,1008.7585,28.833105,6.3244996,1035.5502,8.070766,7.6904163,1026.9376,20.623453,-0.70550007,1033.8751,13.044214,1022.9168,3.1312501,1010.7249,44.240993
2019-02-25,4.7478337,1018.6501,0.0,0.1,5.0643334,1019.12933,0.0,0.1,0.48658332,1003.90826,24.579826,-7.43975,1001.29584,9.613489,-8.2282505,1014.7666,13.418473,2.8825836,1024.3749,12.872115,5.2501664,1007.89575,23.60966,8.026251,1014.3332,21.617422,-24.407667,1012.2917,33.99441,7.4515834,1036.1582,7.8820586,8.344584,1026.621,8.038898,0.89449984,1020.21265,11.999965,1016.47906,3.09375,1000.62494,51.221836
2019-02-26,3.5936668,1012.74567,0.14,7.9,4.435167,1014.9749,0.0,5.1,-2.4405,1010.4209,17.632803,-13.021001,1005.1375,9.439222,-8.3595,1008.6501,10.7480955,3.2825832,1009.2791,16.608877,5.462666,991.57495,21.335571,8.342916,1019.1167,21.249723,-30.643084,1009.14594,22.24187,9.0390835,1032.3208,7.5069003,12.507084,1022.31683,17.843567,3.3507497,1019.00824,8.749282,1016.5625,2.8812501,1012.20416,46.731033
2019-02-27,3.22075,1014.0083,0.28,1.9000003,4.8560004,1015.8123,0.0,0.3,-0.78841645,988.0625,16.752398,-11.446,994.0,9.699537,-7.042833,1006.70416,11.732972,0.49716666,1003.68335,18.211353,4.046,1016.90405,12.687365,12.705417,1021.57916,18.65004,-27.770164,1018.83325,22.316212,8.71825,1024.721,6.6256204,9.31125,1022.57916,8.199126,5.554917,1012.1585,17.172775,1021.99164,5.370833,1000.2751,65.758064
2019-02-28,8.012416,1008.13336,0.0,0.0,8.928917,1009.4666,0.0,0.0,-1.3634167,987.36255,14.777488,-6.2564178,989.53326,10.003959,-8.136583,1008.38336,6.1401796,-3.0924168,1010.04584,10.605082,3.9605834,1011.0374,20.06427,12.492915,1024.746,21.16219,-28.597252,1015.74164,18.929098,8.178666,1015.67914,15.650546,10.6987505,1014.2085,7.7555313,8.632001,1005.34174,12.5945215,1014.07513,2.1812499,1003.59576,29.44085
2019-03-01,8.241584,1009.41254,0.0,1.8000001,8.551833,1010.26263,0.0,0.4,-8.661333,1004.4709,17.762772,-5.993916,993.4666,8.529532,-8.167832,1013.62067,9.264875,-1.0194999,999.77094,13.193979,5.0085,999.9126,14.017105,11.547084,1028.2916,13.798402,-24.974333,1009.0625,19.950603,8.730751,1017.8709,10.536057,11.688333,1014.0,12.723995,2.7945,1011.696,12.428963,1007.82086,1.6291667,1017.17926,23.888067
2019-03-02,4.0436664,1018.7292,0.0,0.0,5.210166,1018.36255,0.0,0.0,-5.82175,998.8457,25.976177,-11.891833,994.60406,14.516407,-6.4636674,1017.83325,9.50291,-5.51325,995.77094,14.198686,2.2064168,988.77075,8.426616,11.9158325,1021.52094,29.3317,-28.593084,1003.146,14.604275,10.376583,1009.8626,21.730696,11.163333,1018.7124,8.161045,2.8424168,1019.27924,8.676282,1006.53754,3.2,1022.3332,40.532005
2019-03-03,3.2415836,1017.9834,0.0,0.0,3.6685,1018.0374,0.0,0.0,-4.050917,995.48334,10.835766,-11.966831,992.1624,7.5358434,-1.5199165,1012.6125,20.8444,-6.4736667,988.0083,7.2516303,0.93141675,988.20844,5.9263945,10.872085,1022.41656,17.532942,-27.211836,1006.9001,18.277452,10.882833,998.4334,30.408236,11.63625,1017.4207,11.135752,5.0382504,1013.8459,12.408474,1010.35425,2.9187498,1015.00415,37.59743
2019-03-04,8.589499,1014.425,0.0,0.0,7.756,1014.71246,0.0,0.0,2.1178334,989.1584,22.475965,-13.1814165,1002.8792,8.883396,-0.56366664,1008.6333,20.333523,-9.894501,998.3333,10.253055,-0.09983329,997.85004,10.280646,11.559585,1014.6875,25.379234,-33.063915,1017.48334,13.938904,6.7245,994.00836,22.977732,12.357082,1014.91675,10.498417,8.609084,1008.9832,18.501156,1010.37085,2.9104166,1009.92096,24.884274
2019-03-05,8.5165825,1018.0791,0.0,6.4000006,10.053916,1018.22076,0.0,2.5,-3.7613335,1000.3833,27.172878,-6.787667,994.71655,15.332074,-6.449083,1019.54584,12.959637,-10.067417,1004.9834,9.873131,-1.6769171,1002.6541,4.0249877,9.445001,1012.28754,30.727354,-36.64517,1013.23334,20.183979,7.272417,1002.2166,19.232851,11.082084,1018.89996,11.313978,8.12575,1017.09174,12.577897,1014.175,2.0104167,1014.24994,33.69062
2019-03-06,8.145749,1025.0665,0.0,2.8,9.364334,1024.3875,0.0,0.0,-7.994667,1021.2668,19.827528,-3.8793333,997.34174,18.674238,-6.8636665,1021.60834,14.686043,-5.6507506,992.2834,6.601532,-2.9248333,1002.67487,7.1943192,11.420001,1024.0209,19.540277,-36.163918,1009.25397,21.073845,10.6995,989.83746,27.195438,14.069583,1015.6416,15.311051,7.490334,1021.7375,7.712772,1012.56683,3.1166666,994.60004,50.856453
2019-03-07,11.524917,1023.20825,0.0,0.0,11.760167,1022.14996,0.0,0.0,0.1449166,1009.94165,25.388819,-7.258499,1015.3376,15.728723,-2.2240837,1011.64996,20.676113,-4.709083,983.575,15.193899,-2.0956666,1002.45416,7.6595073,12.890834,1027.8833,17.622585,-34.834747,1012.0251,15.556268,7.855749,992.3999,28.84876,12.659167,1019.60834,6.1248674,11.286167,1017.54987,7.39408,1012.5208,3.1333332,984.4541,43.034157
2019-03-08,13.406167,1020.89594,0.0,0.0,11.851834,1021.1667,0.0,0.0,1.8636664,1003.8999,24.003876,-4.543917,1010.9709,14.789538,-8.101166,1018.62915,14.740083,-6.3820004,988.5959,11.881817,-1.4456668,992.2417,28.03964,12.02,1031.0376,13.055523,-35.95767,1002.50836,26.393621,7.2099156,1009.7624,18.233898,12.250834,1024.4,5.7871733,11.871585,1018.05835,12.118394,1005.1416,3.3041666,976.9749,49.31525
2019-03-09,12.593667,1017.9792,0.0,0.0,11.416417,1018.64154,0.0,0.0,0.35325006,999.0542,18.593155,-2.1334999,1002.7124,14.6561165,-8.411582,1021.77924,10.76311,-8.881999,992.16656,14.050244,0.08141669,992.229,17.723886,12.236667,1032.3624,14.8766775,-35.986835,1003.47504,15.353171,8.9745,1011.9124,23.64201,12.734165,1022.7209,14.696611,12.521584,1014.0874,19.435402,1003.6125,3.145833,958.8542,31.512705
2019-03-10,13.30825,1012.5542,0.0,0.0,13.403916,1012.3874,0.0,0.0,0.42616674,993.73346,12.706913,-1.8585001,1006.8,9.779847,-4.51575,1015.02094,16.332767,-9.013251,1004.00836,13.153164,-0.34983325,995.4458,7.8946266,12.124167,1033.9082,7.8809204,-41.249332,1006.5459,14.770827,7.291167,1008.78754,29.0969,12.875833,1014.3125,11.855649,12.377833,1009.17914,15.948844,1006.18744,2.3229167,985.26245,47.79566
2019-03-11,13.010333,1008.8584,0.0,3.8000002,10.910167,1009.27496,0.0,20.800001,-3.267583,1002.91254,14.1841345,0.7998335,998.92487,10.165677,-3.1365833,1017.49585,15.883269,-10.025748,1009.56244,10.056075,1.0814165,987.821,26.739218,12.195,1029.9292,16.945482,-41.320168,1006.7209,18.176493,6.2994995,1022.28754,23.354694,9.738334,1019.6916,25.913694,4.9528337,1015.625,14.130039,1007.05005,1.8625002,995.5085,36.707222
2019-03-12,6.6832504,1013.51666,0.0,8.500001,6.7830834,1014.37897,0.0,12.400001,-6.748833,1010.57916,12.599756,0.041500002,999.825,14.56189,-1.2178332,1017.32086,13.5881405,-4.311167,993.3416,16.354912,2.5605834,984.3625,13.921927,9.453334,1035.1166,19.015835,-35.538918,1008.2458,23.00629,6.903667,1006.57495,31.478548,8.51125,1016.17926,11.958922,4.8757496,1019.2959,6.4313154,1000.0625,0.32500002,994.0334,38.339046
2019-03-13,7.1269994,1012.25854,0.0,0.0,7.2893333,1012.97076,0.0,0.0,-6.1842494,1016.4167,14.03034,-4.0647497,1009.125,11.605405,1.7488333,1012.25415,20.016272,-1.0715833,987.3291,7.4627714,0.5105834,987.9958,11.759334,9.945,1037.9792,13.636635,-31.949333,1001.32086,23.456154,7.986999,1007.47906,32.267933,10.300834,1012.2959,17.400045,5.9778333,1012.92505,7.1921363,998.42505,-0.8354166,997.50836,30.030275
2019-03-14,6.5978336,1008.99994,0.0,4.5999994,6.589333,1009.39996,0.0,0.90000004,-0.59049994,1013.92505,19.343243,-7.379334,1011.2083,20.029854,1.2342498,1013.49585,10.755324,-4.2570004,988.93756,6.253603,1.3522501,983.72925,5.9018517,10.407498,1033.0958,11.654435,-40.07017,1004.3374,13.562588,9.80575,1005.72504,27.953392,10.47375,1013.7876,8.748206,7.086167,1009.24994,9.617188,1004.84595,-0.25625,998.4084,19.223215
2019-03-15,7.452,1012.825,0.0,1.7,8.276834,1013.5999,0.0,0.0,-1.2634166,1007.6042,17.51584,-7.329333,1019.61676,10.305268,-0.013666683,1008.10406,8.645461,-2.4361665,992.91235,6.3872395,1.4147501,988.38336,11.7539425,10.9783325,1026.7001,12.479998,-38.757664,1007.875,9.801767,11.578667,1006.8874,29.66703,12.300832,1018.1292,10.60667,8.759083,1009.2166,17.256031,1009.44977,0.6041667,999.4292,14.960759
2019-03-16,9.64575,1017.11664,0.0,2.0,11.0164175,1017.0708,0.0,0.0,0.15325002,1011.1584,13.123007,-7.233499,1025.3667,7.2913504,-1.322,1013.9751,8.904592,-2.77575,988.2,13.131368,1.5293332,995.0999,7.4812875,12.411668,1023.51245,13.566034,-37.774334,1007.2708,17.76635,10.6328335,1002.2334,36.057674,11.59875,1017.2583,7.873732,9.76325,1014.63745,8.108499,1003.17914,0.21041666,1000.52496,31.077456
2019-03-17,12.906166,1017.67914,0.0,0.0,13.23725,1016.38336,0.0,0.0,1.6574167,1018.35004,17.65914,-2.179333,1026.9581,6.4985914,-2.9553335,1026.1959,7.816967,-1.782,995.6667,19.319931,1.9585,1001.12915,9.764501,12.305419,1028.15,4.737234,-32.759754,996.27924,32.875793,6.247417,1004.81665,21.325665,11.627915,1013.62915,12.815362,13.421582,1012.4583,7.9121895,1006.5085,-0.16458334,1002.69586,20.464111
2019-03-18,13.793664,1016.7708,0.0,0.0,12.674751,1016.76245,0.0,0.0,2.0615835,1018.5916,15.263952,-0.5835,1026.3833,6.368024,-4.3261666,1026.8876,6.2543826,-2.232,1015.571,12.979357,4.9105835,995.42505,16.332935,11.455418,1031.2958,7.7474647,-26.945166,982.6667,39.7267,6.474499,1020.07916,11.31878,10.115415,1016.3957,10.978762,12.340333,1016.40015,15.499444,1013.4375,0.66041666,1001.89996,22.284567
2019-03-19,9.026999,1021.4043,0.0,0.0,10.17475,1021.95,0.0,0.0,0.66574997,1022.3708,12.381043,1.0540001,1018.8166,11.293454,-6.0490837,1029.8583,6.6238832,0.38466668,1012.8875,13.834063,2.546,986.38745,21.536875,10.632501,1032.1959,13.689043,-33.595173,979.0708,17.76038,8.224501,1027.0751,8.963689,11.359164,1021.60425,18.412317,10.382001,1026.5999,15.686572,1022.53326,1.2895833,1004.39575,44.303574
